axis,model,subgroup,dimension,Image,llm_score,n_comp,llm_score_0_10,human_score_0_10
country,Claude Sonnet 4,singapore,depressing,272,1.0,1,10.0,1.25
country,Claude Sonnet 4,singapore,depressing,286,1.0,1,10.0,0.0
country,Claude Sonnet 4,singapore,depressing,332,0.5,2,5.0,2.5
country,Claude Sonnet 4,singapore,depressing,358,1.0,1,10.0,2.0
country,Claude Sonnet 4,singapore,depressing,359,0.0,1,0.0,3.571428571428572
country,Claude Sonnet 4,singapore,depressing,368,0.0,3,0.0,0.0
country,Claude Sonnet 4,singapore,depressing,382,0.0,2,0.0,0.0
country,Claude Sonnet 4,singapore,depressing,395,0.0,1,0.0,0.0
country,Claude Sonnet 4,singapore,depressing,396,1.0,2,10.0,6.666666666666666
country,Claude Sonnet 4,singapore,lively,13,0.0,3,0.0,3.0
country,Claude Sonnet 4,singapore,lively,22,0.3333333333333333,3,3.333333333333333,1.25
country,Claude Sonnet 4,singapore,lively,35,1.0,1,10.0,0.0
country,Claude Sonnet 4,singapore,lively,39,0.0,1,0.0,10.0
country,Claude Sonnet 4,singapore,lively,62,0.0,1,0.0,0.0
country,Claude Sonnet 4,singapore,lively,108,0.0,1,0.0,2.5
country,Claude Sonnet 4,singapore,lively,120,1.0,2,10.0,2.7777777777777777
country,Claude Sonnet 4,singapore,lively,135,1.0,4,10.0,5.0
country,Claude Sonnet 4,singapore,lively,137,0.0,3,0.0,0.8333333333333333
country,Claude Sonnet 4,singapore,lively,165,0.5,2,5.0,6.0
country,Claude Sonnet 4,singapore,lively,238,0.6666666666666666,3,6.666666666666666,10.0
country,Claude Sonnet 4,singapore,lively,334,0.5,2,5.0,6.666666666666666
country,Claude Sonnet 4,singapore,lively,371,0.0,1,0.0,6.666666666666666
country,Claude Sonnet 4,singapore,lively,381,1.0,3,10.0,10.0
country,Claude Sonnet 4,singapore,safe,6,0.0,1,0.0,4.0
country,Claude Sonnet 4,singapore,safe,58,0.0,2,0.0,5.0
country,Claude Sonnet 4,singapore,safe,117,0.0,1,0.0,1.6666666666666663
country,Claude Sonnet 4,singapore,safe,132,0.0,2,0.0,7.5
country,Claude Sonnet 4,singapore,safe,139,0.6666666666666666,3,6.666666666666666,2.5
country,Claude Sonnet 4,singapore,safe,145,1.0,1,10.0,10.0
country,Claude Sonnet 4,singapore,safe,163,0.5,2,5.0,10.0
country,Claude Sonnet 4,singapore,safe,170,0.0,1,0.0,2.0
country,Claude Sonnet 4,singapore,safe,192,1.0,2,10.0,8.333333333333334
country,Claude Sonnet 4,singapore,safe,193,1.0,1,10.0,6.0
country,Claude Sonnet 4,singapore,safe,197,1.0,1,10.0,5.555555555555555
country,Claude Sonnet 4,singapore,safe,215,1.0,1,10.0,0.0
country,Claude Sonnet 4,singapore,safe,251,0.3333333333333333,3,3.333333333333333,7.0
country,Claude Sonnet 4,singapore,safe,306,0.6,5,6.0,3.571428571428572
country,Claude Sonnet 4,singapore,safe,321,0.0,1,0.0,0.0
country,Claude Sonnet 4,singapore,safe,324,0.0,1,0.0,10.0
country,Claude Sonnet 4,singapore,safe,385,1.0,1,10.0,2.5
country,Claude Sonnet 4,singapore,safe,394,1.0,1,10.0,0.0
country,Claude Sonnet 4,singapore,wealthy,71,0.0,1,0.0,6.666666666666666
country,Claude Sonnet 4,singapore,wealthy,203,1.0,5,10.0,0.0
country,Claude Sonnet 4,singapore,wealthy,242,0.0,3,0.0,10.0
country,Claude Sonnet 4,singapore,wealthy,274,0.0,3,0.0,10.0
country,Claude Sonnet 4,singapore,wealthy,295,1.0,3,10.0,0.0
country,Claude Sonnet 4,singapore,wealthy,298,0.0,2,0.0,9.166666666666666
country,Claude Sonnet 4,singapore,wealthy,325,0.5,2,5.0,8.0
country,Claude Sonnet 4,singapore,wealthy,328,1.0,5,10.0,0.0
country,Claude Sonnet 4,singapore,wealthy,339,0.0,2,0.0,10.0
country,Claude Sonnet 4,singapore,wealthy,349,1.0,1,10.0,6.0
country,Claude Sonnet 4,singapore,wealthy,378,0.0,3,0.0,8.571428571428571
country,Claude Sonnet 4,usa,beautiful,10,0.0,1,0.0,5.7142857142857135
country,Claude Sonnet 4,usa,beautiful,15,0.5,2,5.0,10.0
country,Claude Sonnet 4,usa,beautiful,21,0.0,2,0.0,2.5
country,Claude Sonnet 4,usa,beautiful,98,0.0,1,0.0,0.0
country,Claude Sonnet 4,usa,beautiful,100,0.0,3,0.0,4.166666666666667
country,Claude Sonnet 4,usa,beautiful,106,0.0,2,0.0,3.333333333333333
country,Claude Sonnet 4,usa,beautiful,120,0.0,1,0.0,0.0
country,Claude Sonnet 4,usa,beautiful,202,1.0,1,10.0,4.285714285714286
country,Claude Sonnet 4,usa,beautiful,230,1.0,1,10.0,0.0
country,Claude Sonnet 4,usa,beautiful,265,1.0,1,10.0,8.75
country,Claude Sonnet 4,usa,beautiful,292,1.0,1,10.0,5.0
country,Claude Sonnet 4,usa,beautiful,308,0.5,2,5.0,10.0
country,Claude Sonnet 4,usa,beautiful,309,1.0,1,10.0,5.0
country,Claude Sonnet 4,usa,beautiful,320,1.0,1,10.0,1.0
country,Claude Sonnet 4,usa,beautiful,341,1.0,1,10.0,0.0
country,Claude Sonnet 4,usa,beautiful,350,1.0,1,10.0,5.625
country,Claude Sonnet 4,usa,beautiful,371,1.0,2,10.0,8.75
country,Claude Sonnet 4,usa,boring,3,0.0,1,0.0,5.0
country,Claude Sonnet 4,usa,boring,18,1.0,2,10.0,10.0
country,Claude Sonnet 4,usa,boring,33,1.0,1,10.0,1.4285714285714284
country,Claude Sonnet 4,usa,boring,69,1.0,1,10.0,6.25
country,Claude Sonnet 4,usa,boring,78,0.0,2,0.0,1.25
country,Claude Sonnet 4,usa,boring,107,1.0,2,10.0,6.666666666666666
country,Claude Sonnet 4,usa,boring,145,1.0,1,10.0,4.0
country,Claude Sonnet 4,usa,boring,154,1.0,1,10.0,8.333333333333334
country,Claude Sonnet 4,usa,boring,178,1.0,1,10.0,10.0
country,Claude Sonnet 4,usa,boring,233,1.0,2,10.0,9.0
country,Claude Sonnet 4,usa,boring,291,0.0,2,0.0,0.0
country,Claude Sonnet 4,usa,boring,354,0.2727272727272727,11,2.727272727272727,0.0
country,Claude Sonnet 4,usa,boring,356,0.0,1,0.0,2.5
country,Claude Sonnet 4,usa,boring,378,0.0,1,0.0,6.666666666666666
country,Claude Sonnet 4,usa,boring,390,1.0,1,10.0,0.8333333333333333
country,Claude Sonnet 4,usa,depressing,15,1.0,2,10.0,4.444444444444445
country,Claude Sonnet 4,usa,depressing,126,1.0,1,10.0,8.333333333333334
country,Claude Sonnet 4,usa,depressing,130,0.5,2,5.0,5.555555555555555
country,Claude Sonnet 4,usa,depressing,157,0.3333333333333333,3,3.333333333333333,5.0
country,Claude Sonnet 4,usa,depressing,159,0.0,1,0.0,10.0
country,Claude Sonnet 4,usa,depressing,160,0.6666666666666666,3,6.666666666666666,4.0
country,Claude Sonnet 4,usa,depressing,179,0.0,1,0.0,7.857142857142857
country,Claude Sonnet 4,usa,depressing,225,0.5,2,5.0,10.0
country,Claude Sonnet 4,usa,depressing,232,1.0,1,10.0,7.5
country,Claude Sonnet 4,usa,depressing,272,1.0,1,10.0,2.8571428571428568
country,Claude Sonnet 4,usa,depressing,286,1.0,1,10.0,5.0
country,Claude Sonnet 4,usa,depressing,332,0.5,2,5.0,3.0
country,Claude Sonnet 4,usa,depressing,358,1.0,1,10.0,2.8571428571428568
country,Claude Sonnet 4,usa,depressing,359,0.0,1,0.0,2.142857142857143
country,Claude Sonnet 4,usa,depressing,368,0.0,3,0.0,1.875
country,Claude Sonnet 4,usa,depressing,382,0.0,2,0.0,3.0
country,Claude Sonnet 4,usa,depressing,395,0.0,1,0.0,3.75
country,Claude Sonnet 4,usa,depressing,396,1.0,2,10.0,0.0
country,Claude Sonnet 4,usa,lively,13,0.0,3,0.0,10.0
country,Claude Sonnet 4,usa,lively,22,0.3333333333333333,3,3.333333333333333,10.0
country,Claude Sonnet 4,usa,lively,35,1.0,1,10.0,3.75
country,Claude Sonnet 4,usa,lively,39,0.0,1,0.0,3.571428571428572
country,Claude Sonnet 4,usa,lively,62,0.0,1,0.0,0.7142857142857142
country,Claude Sonnet 4,usa,lively,108,0.0,1,0.0,5.833333333333334
country,Claude Sonnet 4,usa,lively,120,1.0,2,10.0,4.0
country,Claude Sonnet 4,usa,lively,135,1.0,4,10.0,0.0
country,Claude Sonnet 4,usa,lively,137,0.0,3,0.0,0.0
country,Claude Sonnet 4,usa,lively,165,0.5,2,5.0,1.6666666666666663
country,Claude Sonnet 4,usa,lively,238,0.6666666666666666,3,6.666666666666666,9.166666666666666
country,Claude Sonnet 4,usa,lively,334,0.5,2,5.0,10.0
country,Claude Sonnet 4,usa,lively,371,0.0,1,0.0,10.0
country,Claude Sonnet 4,usa,lively,381,1.0,3,10.0,0.0
country,Claude Sonnet 4,usa,safe,6,0.0,1,0.0,2.142857142857143
country,Claude Sonnet 4,usa,safe,58,0.0,2,0.0,0.0
country,Claude Sonnet 4,usa,safe,117,0.0,1,0.0,7.5
country,Claude Sonnet 4,usa,safe,132,0.0,2,0.0,3.333333333333333
country,Claude Sonnet 4,usa,safe,139,0.6666666666666666,3,6.666666666666666,8.0
country,Claude Sonnet 4,usa,safe,145,1.0,1,10.0,2.5
country,Claude Sonnet 4,usa,safe,163,0.5,2,5.0,7.142857142857143
country,Claude Sonnet 4,usa,safe,170,0.0,1,0.0,0.0
country,Claude Sonnet 4,usa,safe,192,1.0,2,10.0,2.5
country,Claude Sonnet 4,usa,safe,193,0.0,1,0.0,5.0
country,Claude Sonnet 4,usa,safe,197,0.0,1,0.0,0.0
country,Claude Sonnet 4,usa,safe,215,1.0,1,10.0,1.6666666666666663
country,Claude Sonnet 4,usa,safe,251,0.6666666666666666,3,6.666666666666666,0.0
country,Claude Sonnet 4,usa,safe,306,0.8,5,8.0,10.0
country,Claude Sonnet 4,usa,safe,321,0.0,1,0.0,3.333333333333333
country,Claude Sonnet 4,usa,safe,324,0.0,1,0.0,0.0
country,Claude Sonnet 4,usa,safe,385,1.0,1,10.0,8.571428571428571
country,Claude Sonnet 4,usa,safe,394,1.0,1,10.0,9.0
country,Claude Sonnet 4,usa,wealthy,71,0.0,1,0.0,10.0
country,Claude Sonnet 4,usa,wealthy,203,0.4,5,4.0,7.857142857142857
country,Claude Sonnet 4,usa,wealthy,242,0.3333333333333333,3,3.333333333333333,5.0
country,Claude Sonnet 4,usa,wealthy,274,0.0,3,0.0,5.0
country,Claude Sonnet 4,usa,wealthy,295,1.0,3,10.0,6.666666666666666
country,Claude Sonnet 4,usa,wealthy,298,0.0,2,0.0,2.5
country,Claude Sonnet 4,usa,wealthy,325,0.5,2,5.0,0.0
country,Claude Sonnet 4,usa,wealthy,328,1.0,5,10.0,8.88888888888889
country,Claude Sonnet 4,usa,wealthy,339,0.5,2,5.0,8.333333333333334
country,Claude Sonnet 4,usa,wealthy,349,1.0,1,10.0,10.0
country,Claude Sonnet 4,usa,wealthy,378,0.3333333333333333,3,3.333333333333333,5.0
country,Gemini 2.5 Flash,chile,beautiful,10,1.0,1,10.0,0.0
country,Gemini 2.5 Flash,chile,beautiful,15,0.5,2,5.0,0.0
country,Gemini 2.5 Flash,chile,beautiful,21,0.0,2,0.0,5.0
country,Gemini 2.5 Flash,chile,beautiful,32,0.0,1,0.0,8.75
country,Gemini 2.5 Flash,chile,beautiful,98,0.0,1,0.0,8.333333333333334
country,Gemini 2.5 Flash,chile,beautiful,100,0.0,3,0.0,0.0
country,Gemini 2.5 Flash,chile,beautiful,106,0.16666666666666666,3,1.6666666666666665,5.0
country,Gemini 2.5 Flash,chile,beautiful,120,0.5,1,5.0,2.0
country,Gemini 2.5 Flash,chile,beautiful,159,0.5,1,5.0,5.0
country,Gemini 2.5 Flash,chile,beautiful,202,0.0,1,0.0,10.0
country,Gemini 2.5 Flash,chile,beautiful,230,1.0,1,10.0,6.0
country,Gemini 2.5 Flash,chile,beautiful,265,1.0,1,10.0,1.25
country,Gemini 2.5 Flash,chile,beautiful,292,0.5,1,5.0,6.666666666666666
country,Gemini 2.5 Flash,chile,beautiful,308,0.25,2,2.5,7.5
country,Gemini 2.5 Flash,chile,beautiful,309,1.0,1,10.0,2.142857142857143
country,Gemini 2.5 Flash,chile,beautiful,320,1.0,1,10.0,10.0
country,Gemini 2.5 Flash,chile,beautiful,341,1.0,1,10.0,5.0
country,Gemini 2.5 Flash,chile,beautiful,350,1.0,1,10.0,10.0
country,Gemini 2.5 Flash,chile,beautiful,357,0.8333333333333334,3,8.333333333333334,6.0
country,Gemini 2.5 Flash,chile,beautiful,371,1.0,2,10.0,7.142857142857143
country,Gemini 2.5 Flash,chile,boring,3,0.0,1,0.0,10.0
country,Gemini 2.5 Flash,chile,boring,18,1.0,2,10.0,10.0
country,Gemini 2.5 Flash,chile,boring,33,1.0,1,10.0,9.0
country,Gemini 2.5 Flash,chile,boring,69,1.0,1,10.0,5.0
country,Gemini 2.5 Flash,chile,boring,78,0.0,2,0.0,10.0
country,Gemini 2.5 Flash,chile,boring,107,1.0,2,10.0,9.444444444444445
country,Gemini 2.5 Flash,chile,boring,145,1.0,1,10.0,10.0
country,Gemini 2.5 Flash,chile,boring,154,1.0,1,10.0,2.0
country,Gemini 2.5 Flash,chile,boring,178,1.0,1,10.0,5.833333333333334
country,Gemini 2.5 Flash,chile,boring,233,1.0,2,10.0,9.0
country,Gemini 2.5 Flash,chile,boring,291,0.0,2,0.0,6.0
country,Gemini 2.5 Flash,chile,boring,354,0.2727272727272727,11,2.727272727272727,0.0
country,Gemini 2.5 Flash,chile,boring,356,0.0,1,0.0,3.333333333333333
country,Gemini 2.5 Flash,chile,boring,378,0.0,1,0.0,2.5
country,Gemini 2.5 Flash,chile,boring,390,1.0,1,10.0,0.0
country,Gemini 2.5 Flash,chile,depressing,15,1.0,2,10.0,10.0
country,Gemini 2.5 Flash,chile,depressing,126,1.0,1,10.0,0.0
country,Gemini 2.5 Flash,chile,depressing,130,0.5,2,5.0,10.0
country,Gemini 2.5 Flash,chile,depressing,157,0.16666666666666666,3,1.6666666666666665,5.0
country,Gemini 2.5 Flash,chile,depressing,159,0.0,1,0.0,0.0
country,Gemini 2.5 Flash,chile,depressing,160,0.3333333333333333,3,3.333333333333333,5.0
country,Gemini 2.5 Flash,chile,depressing,179,1.0,1,10.0,0.0
country,Gemini 2.5 Flash,chile,depressing,225,0.5,2,5.0,0.0
country,Gemini 2.5 Flash,chile,depressing,232,0.0,1,0.0,10.0
country,Gemini 2.5 Flash,chile,depressing,272,1.0,1,10.0,3.75
country,Gemini 2.5 Flash,chile,depressing,286,1.0,1,10.0,6.666666666666666
country,Gemini 2.5 Flash,chile,depressing,332,0.0,2,0.0,0.0
country,Gemini 2.5 Flash,chile,depressing,358,1.0,1,10.0,5.7142857142857135
country,Gemini 2.5 Flash,chile,depressing,359,0.5,1,5.0,2.8571428571428568
country,Gemini 2.5 Flash,chile,depressing,368,0.3333333333333333,3,3.333333333333333,0.0
country,Gemini 2.5 Flash,chile,depressing,382,0.0,2,0.0,10.0
country,Gemini 2.5 Flash,chile,depressing,395,1.0,1,10.0,5.833333333333334
country,Gemini 2.5 Flash,chile,depressing,396,1.0,2,10.0,10.0
country,Gemini 2.5 Flash,chile,lively,13,0.3333333333333333,3,3.333333333333333,0.0
country,Gemini 2.5 Flash,chile,lively,22,1.0,3,10.0,0.0
country,Gemini 2.5 Flash,chile,lively,35,1.0,1,10.0,10.0
country,Gemini 2.5 Flash,chile,lively,39,0.0,1,0.0,0.625
country,Gemini 2.5 Flash,chile,lively,62,1.0,1,10.0,3.75
country,Gemini 2.5 Flash,chile,lively,108,1.0,1,10.0,0.0
country,Gemini 2.5 Flash,chile,lively,120,1.0,2,10.0,10.0
country,Gemini 2.5 Flash,chile,lively,135,0.75,4,7.5,9.166666666666666
country,Gemini 2.5 Flash,chile,lively,137,0.0,3,0.0,0.8333333333333333
country,Gemini 2.5 Flash,chile,lively,165,0.0,2,0.0,10.0
country,Gemini 2.5 Flash,chile,lively,238,0.3333333333333333,3,3.333333333333333,5.0
country,Gemini 2.5 Flash,chile,lively,334,0.5,2,5.0,7.222222222222222
country,Gemini 2.5 Flash,chile,lively,371,0.0,1,0.0,1.6666666666666663
country,Gemini 2.5 Flash,chile,lively,381,0.3333333333333333,3,3.333333333333333,10.0
country,Gemini 2.5 Flash,chile,safe,6,0.0,1,0.0,6.666666666666666
country,Gemini 2.5 Flash,chile,safe,58,0.5,2,5.0,10.0
country,Gemini 2.5 Flash,chile,safe,117,0.0,1,0.0,2.0
country,Gemini 2.5 Flash,chile,safe,132,0.0,2,0.0,10.0
country,Gemini 2.5 Flash,chile,safe,139,0.3333333333333333,3,3.333333333333333,0.0
country,Gemini 2.5 Flash,chile,safe,145,1.0,1,10.0,5.0
country,Gemini 2.5 Flash,chile,safe,163,1.0,2,10.0,0.0
country,Gemini 2.5 Flash,chile,safe,170,1.0,1,10.0,8.75
country,Gemini 2.5 Flash,chile,safe,192,1.0,2,10.0,10.0
country,Gemini 2.5 Flash,chile,safe,193,1.0,1,10.0,2.5
country,Gemini 2.5 Flash,chile,safe,197,1.0,1,10.0,8.75
country,Gemini 2.5 Flash,chile,safe,215,0.0,1,0.0,10.0
country,Gemini 2.5 Flash,chile,safe,251,0.3333333333333333,3,3.333333333333333,5.0
country,Gemini 2.5 Flash,chile,safe,306,0.4,5,4.0,0.0
country,Gemini 2.5 Flash,chile,safe,321,0.0,1,0.0,10.0
country,Gemini 2.5 Flash,chile,safe,324,0.0,1,0.0,7.5
country,Gemini 2.5 Flash,chile,safe,385,1.0,1,10.0,10.0
country,Gemini 2.5 Flash,chile,safe,394,1.0,1,10.0,6.25
country,Gemini 2.5 Flash,chile,wealthy,71,0.0,1,0.0,1.25
country,Gemini 2.5 Flash,chile,wealthy,203,1.0,5,10.0,10.0
country,Gemini 2.5 Flash,chile,wealthy,242,0.0,3,0.0,0.0
country,Gemini 2.5 Flash,chile,wealthy,274,0.0,3,0.0,0.0
country,Gemini 2.5 Flash,chile,wealthy,295,0.6666666666666666,3,6.666666666666666,10.0
country,Gemini 2.5 Flash,chile,wealthy,298,0.0,2,0.0,2.5
country,Gemini 2.5 Flash,chile,wealthy,325,0.5,2,5.0,10.0
country,Gemini 2.5 Flash,chile,wealthy,328,1.0,5,10.0,10.0
country,Gemini 2.5 Flash,chile,wealthy,339,0.0,2,0.0,6.25
country,Gemini 2.5 Flash,chile,wealthy,349,1.0,1,10.0,1.0
country,Gemini 2.5 Flash,chile,wealthy,378,0.3333333333333333,3,3.333333333333333,0.0
country,Gemini 2.5 Flash,netherlands,beautiful,10,0.0,1,0.0,3.333333333333333
country,Gemini 2.5 Flash,netherlands,beautiful,15,0.5,2,5.0,2.5
country,Gemini 2.5 Flash,netherlands,beautiful,21,0.0,2,0.0,10.0
country,Gemini 2.5 Flash,netherlands,beautiful,32,0.0,1,0.0,7.5
country,Gemini 2.5 Flash,netherlands,beautiful,98,0.0,1,0.0,3.333333333333333
country,Gemini 2.5 Flash,netherlands,beautiful,100,0.0,3,0.0,10.0
country,Gemini 2.5 Flash,netherlands,beautiful,106,0.0,3,0.0,4.0
country,Gemini 2.5 Flash,netherlands,beautiful,120,0.0,1,0.0,8.333333333333334
country,Gemini 2.5 Flash,netherlands,beautiful,159,0.0,1,0.0,8.75
country,Gemini 2.5 Flash,netherlands,beautiful,202,1.0,1,10.0,3.0
country,Gemini 2.5 Flash,netherlands,beautiful,230,1.0,1,10.0,0.0
country,Gemini 2.5 Flash,netherlands,beautiful,265,1.0,1,10.0,0.0
country,Gemini 2.5 Flash,netherlands,beautiful,292,1.0,1,10.0,9.166666666666666
country,Gemini 2.5 Flash,netherlands,beautiful,308,0.5,2,5.0,0.0
country,Gemini 2.5 Flash,netherlands,beautiful,309,1.0,1,10.0,7.5
country,Gemini 2.5 Flash,netherlands,beautiful,320,1.0,1,10.0,6.666666666666666
country,Gemini 2.5 Flash,netherlands,beautiful,341,1.0,1,10.0,9.0
country,Gemini 2.5 Flash,netherlands,beautiful,350,1.0,1,10.0,1.4285714285714284
country,Gemini 2.5 Flash,netherlands,beautiful,357,1.0,3,10.0,8.125
country,Gemini 2.5 Flash,netherlands,beautiful,371,1.0,2,10.0,0.0
country,Gemini 2.5 Flash,netherlands,boring,3,1.0,1,10.0,6.666666666666666
country,Gemini 2.5 Flash,netherlands,boring,18,1.0,2,10.0,8.571428571428571
country,Gemini 2.5 Flash,netherlands,boring,33,1.0,1,10.0,0.8333333333333333
country,Gemini 2.5 Flash,netherlands,boring,69,1.0,1,10.0,3.125
country,Gemini 2.5 Flash,netherlands,boring,78,0.0,2,0.0,1.0
country,Gemini 2.5 Flash,netherlands,boring,107,1.0,2,10.0,10.0
country,Gemini 2.5 Flash,netherlands,boring,145,1.0,1,10.0,6.0
country,Gemini 2.5 Flash,netherlands,boring,154,1.0,1,10.0,8.333333333333334
country,Gemini 2.5 Flash,netherlands,boring,178,1.0,1,10.0,5.0
country,Gemini 2.5 Flash,netherlands,boring,233,1.0,2,10.0,5.833333333333334
country,Gemini 2.5 Flash,netherlands,boring,291,0.0,2,0.0,5.0
country,Gemini 2.5 Flash,netherlands,boring,354,0.09090909090909091,11,0.9090909090909092,1.0
country,Gemini 2.5 Flash,netherlands,boring,356,0.0,1,0.0,0.8333333333333333
country,Gemini 2.5 Flash,netherlands,boring,378,1.0,1,10.0,2.5
country,Gemini 2.5 Flash,netherlands,boring,390,1.0,1,10.0,10.0
country,Gemini 2.5 Flash,netherlands,depressing,15,1.0,2,10.0,0.0
country,Gemini 2.5 Flash,netherlands,depressing,126,1.0,1,10.0,3.333333333333333
country,Gemini 2.5 Flash,netherlands,depressing,130,0.5,2,5.0,0.0
country,Gemini 2.5 Flash,netherlands,depressing,157,1.0,3,10.0,0.0
country,Gemini 2.5 Flash,netherlands,depressing,159,0.0,1,0.0,8.0
country,Gemini 2.5 Flash,netherlands,depressing,160,0.3333333333333333,3,3.333333333333333,0.0
country,Gemini 2.5 Flash,netherlands,depressing,179,1.0,1,10.0,7.272727272727273
country,Gemini 2.5 Flash,netherlands,depressing,225,0.0,2,0.0,3.333333333333333
country,Gemini 2.5 Flash,netherlands,depressing,232,0.0,1,0.0,8.0
country,Gemini 2.5 Flash,netherlands,depressing,272,0.0,1,0.0,10.0
country,Gemini 2.5 Flash,netherlands,depressing,286,1.0,1,10.0,10.0
country,Gemini 2.5 Flash,netherlands,depressing,332,0.0,2,0.0,10.0
country,Gemini 2.5 Flash,netherlands,depressing,358,0.0,1,0.0,10.0
country,Gemini 2.5 Flash,netherlands,depressing,359,0.0,1,0.0,10.0
country,Gemini 2.5 Flash,netherlands,depressing,368,0.3333333333333333,3,3.333333333333333,10.0
country,Gemini 2.5 Flash,netherlands,depressing,382,0.5,2,5.0,3.333333333333333
country,Gemini 2.5 Flash,netherlands,depressing,395,1.0,1,10.0,10.0
country,Gemini 2.5 Flash,netherlands,depressing,396,1.0,2,10.0,4.166666666666667
country,Gemini 2.5 Flash,netherlands,lively,13,0.3333333333333333,3,3.333333333333333,3.333333333333333
country,Gemini 2.5 Flash,netherlands,lively,22,0.3333333333333333,3,3.333333333333333,7.0
country,Gemini 2.5 Flash,netherlands,lively,35,1.0,1,10.0,6.428571428571429
country,Gemini 2.5 Flash,netherlands,lively,39,0.0,1,0.0,2.5
country,Gemini 2.5 Flash,netherlands,lively,62,1.0,1,10.0,8.75
country,Gemini 2.5 Flash,netherlands,lively,108,0.0,1,0.0,2.5
country,Gemini 2.5 Flash,netherlands,lively,120,0.5,2,5.0,0.0
country,Gemini 2.5 Flash,netherlands,lively,135,1.0,4,10.0,10.0
country,Gemini 2.5 Flash,netherlands,lively,137,0.0,3,0.0,10.0
country,Gemini 2.5 Flash,netherlands,lively,165,0.0,2,0.0,2.5
country,Gemini 2.5 Flash,netherlands,lively,238,0.3333333333333333,3,3.333333333333333,0.0
country,Gemini 2.5 Flash,netherlands,lively,334,0.5,2,5.0,0.0
country,Gemini 2.5 Flash,netherlands,lively,371,1.0,1,10.0,10.0
country,Gemini 2.5 Flash,netherlands,lively,381,1.0,3,10.0,8.0
country,Gemini 2.5 Flash,netherlands,safe,6,0.0,1,0.0,10.0
country,Gemini 2.5 Flash,netherlands,safe,58,0.5,2,5.0,1.25
country,Gemini 2.5 Flash,netherlands,safe,117,0.0,1,0.0,10.0
country,Gemini 2.5 Flash,netherlands,safe,132,0.0,2,0.0,1.25
country,Gemini 2.5 Flash,netherlands,safe,139,0.3333333333333333,3,3.333333333333333,10.0
country,Gemini 2.5 Flash,netherlands,safe,145,1.0,1,10.0,0.0
country,Gemini 2.5 Flash,netherlands,safe,163,1.0,2,10.0,6.875
country,Gemini 2.5 Flash,netherlands,safe,170,1.0,1,10.0,3.75
country,Gemini 2.5 Flash,netherlands,safe,192,1.0,2,10.0,0.0
country,Gemini 2.5 Flash,netherlands,safe,193,1.0,1,10.0,10.0
country,Gemini 2.5 Flash,netherlands,safe,197,1.0,1,10.0,2.7777777777777777
country,Gemini 2.5 Flash,netherlands,safe,215,0.0,1,0.0,6.666666666666666
country,Gemini 2.5 Flash,netherlands,safe,251,0.3333333333333333,3,3.333333333333333,0.0
country,Gemini 2.5 Flash,netherlands,safe,306,0.4,5,4.0,10.0
country,Gemini 2.5 Flash,netherlands,safe,321,0.0,1,0.0,8.333333333333334
country,Gemini 2.5 Flash,netherlands,safe,324,0.0,1,0.0,6.5
country,Gemini 2.5 Flash,netherlands,safe,385,1.0,1,10.0,10.0
country,Gemini 2.5 Flash,netherlands,safe,394,1.0,1,10.0,7.5
country,Gemini 2.5 Flash,netherlands,wealthy,71,0.0,1,0.0,5.625
country,Gemini 2.5 Flash,netherlands,wealthy,203,0.2,5,2.0,10.0
country,Gemini 2.5 Flash,netherlands,wealthy,242,0.3333333333333333,3,3.333333333333333,5.0
country,Gemini 2.5 Flash,netherlands,wealthy,274,0.3333333333333333,3,3.333333333333333,2.5
country,Gemini 2.5 Flash,netherlands,wealthy,295,0.6666666666666666,3,6.666666666666666,8.333333333333334
country,Gemini 2.5 Flash,netherlands,wealthy,298,0.0,2,0.0,5.0
