model_label,row_index,structured_score,structured_dim,baseline_score_100
Claude Sonnet 4,1989,20,beautiful,18.582
Claude Sonnet 4,1990,60,beautiful,53.510999999999996
Claude Sonnet 4,1991,30,beautiful,5.787
Claude Sonnet 4,1992,25,beautiful,20.145
Claude Sonnet 4,1993,40,beautiful,17.740000000000002
Claude Sonnet 4,1994,30,beautiful,16.456
Claude Sonnet 4,1995,30,beautiful,13.95
Claude Sonnet 4,1996,25,beautiful,36.54
Claude Sonnet 4,1997,35,beautiful,23.314
Claude Sonnet 4,1998,40,beautiful,11.081000000000001
Claude Sonnet 4,1999,30,beautiful,8.83
Claude Sonnet 4,2000,60,beautiful,69.143
Claude Sonnet 4,2001,55,beautiful,58.047000000000004
Claude Sonnet 4,2002,40,beautiful,2.0460000000000003
Claude Sonnet 4,2003,25,beautiful,38.96
Claude Sonnet 4,2005,65,beautiful,61.886
Claude Sonnet 4,2004,40,beautiful,27.717
Claude Sonnet 4,2006,60,beautiful,29.744999999999997
Claude Sonnet 4,2007,60,beautiful,54.568000000000005
Claude Sonnet 4,2008,45,beautiful,21.061999999999998
Claude Sonnet 4,2009,35,beautiful,44.242999999999995
Claude Sonnet 4,2010,40,beautiful,24.876
Claude Sonnet 4,2011,30,beautiful,26.086
Claude Sonnet 4,2012,65,beautiful,10.85
Claude Sonnet 4,2013,65,beautiful,37.254999999999995
Claude Sonnet 4,2014,40,beautiful,39.843
Claude Sonnet 4,2015,35,beautiful,31.143
Claude Sonnet 4,2016,60,beautiful,64.82000000000001
Claude Sonnet 4,2017,40,beautiful,15.855999999999998
Claude Sonnet 4,2018,30,beautiful,7.244000000000001
Claude Sonnet 4,2019,45,beautiful,52.839999999999996
Claude Sonnet 4,2020,30,beautiful,13.011
Claude Sonnet 4,2021,20,beautiful,38.207
Claude Sonnet 4,2022,45,beautiful,69.223
Claude Sonnet 4,2023,30,beautiful,8.074
Claude Sonnet 4,2024,20,beautiful,23.782999999999998
Claude Sonnet 4,2025,25,beautiful,4.494
Claude Sonnet 4,2026,20,beautiful,3.362
Claude Sonnet 4,2027,25,beautiful,64.75
Claude Sonnet 4,2028,35,beautiful,12.283999999999999
Claude Sonnet 4,2029,40,beautiful,28.493
Claude Sonnet 4,2030,65,beautiful,30.061
Claude Sonnet 4,2031,20,beautiful,14.091000000000001
Claude Sonnet 4,2032,45,beautiful,21.142
Claude Sonnet 4,2033,30,beautiful,18.128
Claude Sonnet 4,2034,45,beautiful,60.016999999999996
Claude Sonnet 4,2035,20,beautiful,4.339
Claude Sonnet 4,2036,20,beautiful,34.823
Claude Sonnet 4,2037,45,beautiful,25.833
Claude Sonnet 4,2038,30,beautiful,6.01
Claude Sonnet 4,2039,35,beautiful,25.738
Claude Sonnet 4,2040,60,beautiful,49.448
Claude Sonnet 4,2041,45,beautiful,60.657
Claude Sonnet 4,2042,45,beautiful,16.793
Claude Sonnet 4,2043,60,beautiful,11.918
Claude Sonnet 4,2044,40,beautiful,15.636000000000001
Claude Sonnet 4,2045,45,beautiful,3.1130000000000004
Claude Sonnet 4,2046,35,beautiful,20.369
Claude Sonnet 4,2047,40,beautiful,13.799
Claude Sonnet 4,2048,35,beautiful,22.412
Claude Sonnet 4,2049,25,beautiful,26.223
Claude Sonnet 4,2050,40,beautiful,27.294999999999998
Claude Sonnet 4,2051,30,beautiful,14.289000000000001
Claude Sonnet 4,2052,35,beautiful,78.017
Claude Sonnet 4,2053,35,beautiful,11.686
Claude Sonnet 4,2054,25,beautiful,12.239
Claude Sonnet 4,2055,40,beautiful,11.646
Claude Sonnet 4,2056,35,beautiful,80.673
Claude Sonnet 4,2057,35,beautiful,21.445
Claude Sonnet 4,2058,70,beautiful,20.557
Claude Sonnet 4,2059,35,beautiful,35.96
Claude Sonnet 4,2060,40,beautiful,15.564
Claude Sonnet 4,2061,60,beautiful,39.902
Claude Sonnet 4,2062,30,beautiful,6.075
Claude Sonnet 4,2063,30,beautiful,4.169
Claude Sonnet 4,2064,40,beautiful,22.491
Claude Sonnet 4,2065,45,beautiful,47.153999999999996
Claude Sonnet 4,2066,30,beautiful,14.665
Claude Sonnet 4,2067,35,beautiful,43.080999999999996
Claude Sonnet 4,2068,70,beautiful,35.519
Claude Sonnet 4,2069,20,beautiful,15.949
Claude Sonnet 4,2070,30,beautiful,15.853
Claude Sonnet 4,2071,40,beautiful,11.283000000000001
Claude Sonnet 4,2072,35,beautiful,13.678999999999998
Claude Sonnet 4,2073,15,beautiful,6.925
Claude Sonnet 4,2074,35,beautiful,42.68
Claude Sonnet 4,2075,60,beautiful,38.127
Claude Sonnet 4,2076,60,beautiful,24.252
Claude Sonnet 4,2077,70,beautiful,62.848
Claude Sonnet 4,2078,35,beautiful,55.197
Claude Sonnet 4,2079,70,beautiful,61.022999999999996
Claude Sonnet 4,2080,65,beautiful,53.971999999999994
Claude Sonnet 4,2081,70,beautiful,92.01499999999999
Claude Sonnet 4,2082,40,beautiful,7.2299999999999995
Claude Sonnet 4,2083,70,beautiful,62.629999999999995
Claude Sonnet 4,2084,30,beautiful,12.809999999999999
Claude Sonnet 4,2085,25,beautiful,27.99
Claude Sonnet 4,2086,35,beautiful,37.659
Claude Sonnet 4,2087,45,beautiful,6.149
Claude Sonnet 4,2088,45,beautiful,29.836
Claude Sonnet 4,2089,70,beautiful,80.383
Claude Sonnet 4,2090,60,beautiful,48.842999999999996
Claude Sonnet 4,2091,60,beautiful,84.30099999999999
Claude Sonnet 4,2092,40,beautiful,54.862
Claude Sonnet 4,2093,55,beautiful,6.3919999999999995
Claude Sonnet 4,2094,30,beautiful,31.653
Claude Sonnet 4,2095,25,beautiful,2.678
Claude Sonnet 4,2096,70,beautiful,71.661
Claude Sonnet 4,2097,70,beautiful,63.326
Claude Sonnet 4,2098,65,beautiful,35.432
Claude Sonnet 4,2099,20,beautiful,16.402
Claude Sonnet 4,2100,20,beautiful,2.4379999999999997
Claude Sonnet 4,2101,55,beautiful,40.566
Claude Sonnet 4,2102,30,beautiful,12.065999999999999
Claude Sonnet 4,2103,45,beautiful,47.79
Claude Sonnet 4,2104,35,beautiful,10.122
Claude Sonnet 4,2105,40,beautiful,55.66499999999999
Claude Sonnet 4,2106,70,beautiful,43.271
Claude Sonnet 4,2107,40,beautiful,22.069000000000003
Claude Sonnet 4,2108,60,beautiful,16.396
Claude Sonnet 4,2109,35,beautiful,30.974
Claude Sonnet 4,2110,60,beautiful,84.872
Claude Sonnet 4,2111,35,beautiful,65.196
Claude Sonnet 4,2112,30,beautiful,62.111999999999995
Claude Sonnet 4,2113,70,beautiful,32.498999999999995
Claude Sonnet 4,2114,70,beautiful,61.586999999999996
Claude Sonnet 4,2115,30,beautiful,6.561
Claude Sonnet 4,2116,35,beautiful,27.971
Claude Sonnet 4,2117,30,beautiful,14.218
Claude Sonnet 4,2118,70,beautiful,86.006
Claude Sonnet 4,2119,70,beautiful,47.304
Claude Sonnet 4,2120,70,beautiful,52.382999999999996
Claude Sonnet 4,2121,70,beautiful,86.50399999999999
Claude Sonnet 4,2122,40,beautiful,15.184999999999999
Claude Sonnet 4,2123,60,beautiful,34.358
Claude Sonnet 4,2124,35,beautiful,26.433
Claude Sonnet 4,2125,30,beautiful,16.248
Claude Sonnet 4,2126,30,beautiful,21.177999999999997
Claude Sonnet 4,2127,40,beautiful,42.56700000000001
Claude Sonnet 4,2128,60,beautiful,20.398999999999997
Claude Sonnet 4,2129,60,beautiful,37.153999999999996
Claude Sonnet 4,2130,20,beautiful,9.461
Claude Sonnet 4,2131,35,beautiful,49.900000000000006
Claude Sonnet 4,2132,40,beautiful,75.63900000000001
Claude Sonnet 4,2133,30,beautiful,11.271
Claude Sonnet 4,2134,40,beautiful,89.42500000000001
Claude Sonnet 4,2135,35,beautiful,88.35000000000001
Claude Sonnet 4,2136,75,beautiful,55.795
Claude Sonnet 4,2137,40,beautiful,55.206
Claude Sonnet 4,2138,45,beautiful,41.247
Claude Sonnet 4,2139,75,beautiful,73.339
Claude Sonnet 4,2140,45,beautiful,41.533
Claude Sonnet 4,2141,40,beautiful,10.365
Claude Sonnet 4,2142,45,beautiful,17.136
Claude Sonnet 4,2143,40,beautiful,5.715
Claude Sonnet 4,2144,30,beautiful,24.236
Claude Sonnet 4,2145,70,beautiful,27.933
Claude Sonnet 4,2146,60,beautiful,87.509
Claude Sonnet 4,2147,45,beautiful,10.961
Claude Sonnet 4,2148,65,beautiful,29.732
Claude Sonnet 4,2149,70,beautiful,77.297
Claude Sonnet 4,2150,35,beautiful,34.136
Claude Sonnet 4,2151,70,beautiful,67.101
Claude Sonnet 4,2152,40,beautiful,70.906
Claude Sonnet 4,2153,40,beautiful,46.205999999999996
Claude Sonnet 4,2154,70,beautiful,51.066
Claude Sonnet 4,2155,70,beautiful,32.685
Claude Sonnet 4,2156,85,beautiful,66.356
Claude Sonnet 4,2157,60,beautiful,12.753
Claude Sonnet 4,2158,30,beautiful,28.596
Claude Sonnet 4,2159,35,beautiful,26.863999999999997
Claude Sonnet 4,2160,40,beautiful,15.004999999999999
Claude Sonnet 4,2161,45,beautiful,85.481
Claude Sonnet 4,2162,45,beautiful,34.728
Claude Sonnet 4,2163,70,beautiful,41.139
Claude Sonnet 4,2164,60,beautiful,21.41
Claude Sonnet 4,2165,40,beautiful,2.7950000000000004
Claude Sonnet 4,2166,70,beautiful,54.19
Claude Sonnet 4,2167,35,beautiful,86.91900000000001
Claude Sonnet 4,2168,65,beautiful,71.029
Claude Sonnet 4,2169,60,beautiful,25.619
Claude Sonnet 4,2170,25,beautiful,2.387
Claude Sonnet 4,2171,60,beautiful,61.826
Claude Sonnet 4,2172,35,beautiful,65.112
Claude Sonnet 4,2173,35,beautiful,56.824000000000005
Claude Sonnet 4,2174,40,beautiful,11.506
Claude Sonnet 4,2175,65,beautiful,49.375
Claude Sonnet 4,2176,40,beautiful,47.071
Claude Sonnet 4,2177,60,beautiful,71.28999999999999
Claude Sonnet 4,2178,20,beautiful,13.957999999999998
Claude Sonnet 4,2179,25,beautiful,39.449
Claude Sonnet 4,2180,40,beautiful,11.868
Claude Sonnet 4,2181,40,beautiful,60.785
Claude Sonnet 4,2182,20,beautiful,13.708
Claude Sonnet 4,2183,45,beautiful,11.073
Claude Sonnet 4,2184,60,beautiful,29.648
Claude Sonnet 4,2185,70,beautiful,59.879
Claude Sonnet 4,2186,70,beautiful,19.675
Claude Sonnet 4,2187,10,beautiful,6.289
Claude Sonnet 4,2188,70,beautiful,29.352999999999998
Claude Sonnet 4,2189,20,beautiful,5.615
Claude Sonnet 4,2190,30,beautiful,3.8080000000000003
Claude Sonnet 4,2191,60,beautiful,76.823
Claude Sonnet 4,2192,70,beautiful,84.388
Claude Sonnet 4,2193,70,beautiful,52.794
Claude Sonnet 4,2194,70,beautiful,61.54
Claude Sonnet 4,2195,40,beautiful,11.51
Claude Sonnet 4,2196,35,beautiful,7.755
Claude Sonnet 4,2197,30,beautiful,2.7150000000000003
Claude Sonnet 4,2198,30,beautiful,13.077000000000002
Claude Sonnet 4,2199,30,beautiful,9.576
Claude Sonnet 4,2200,55,beautiful,20.515
Claude Sonnet 4,2201,70,beautiful,47.05199999999999
Claude Sonnet 4,2202,75,beautiful,20.252
Claude Sonnet 4,2203,70,beautiful,82.33599999999998
Claude Sonnet 4,2204,65,beautiful,61.659
Claude Sonnet 4,2205,60,beautiful,28.429000000000002
Claude Sonnet 4,2206,65,beautiful,84.788
Claude Sonnet 4,2207,35,beautiful,15.463000000000001
Claude Sonnet 4,2208,30,beautiful,16.828
Claude Sonnet 4,2209,70,beautiful,52.134
Claude Sonnet 4,2210,65,beautiful,33.141
Claude Sonnet 4,2211,40,beautiful,25.54
Claude Sonnet 4,2212,70,beautiful,56.755
Claude Sonnet 4,2213,70,beautiful,58.749
Claude Sonnet 4,2214,20,beautiful,20.926000000000002
Claude Sonnet 4,2215,60,beautiful,20.459999999999997
Claude Sonnet 4,2216,35,beautiful,50.405
Claude Sonnet 4,2217,30,beautiful,5.807
Claude Sonnet 4,2218,35,beautiful,44.205
Claude Sonnet 4,2219,75,beautiful,62.745
Claude Sonnet 4,2220,30,beautiful,16.076999999999998
Claude Sonnet 4,2221,70,beautiful,41.876
Claude Sonnet 4,2222,65,beautiful,50.29
Claude Sonnet 4,2223,65,beautiful,14.648000000000001
Claude Sonnet 4,2224,70,beautiful,82.463
Claude Sonnet 4,2225,70,beautiful,11.633
Claude Sonnet 4,2226,40,beautiful,27.223000000000003
Claude Sonnet 4,2227,60,beautiful,32.315999999999995
Claude Sonnet 4,2228,70,beautiful,62.183
Claude Sonnet 4,2229,65,beautiful,58.824
Claude Sonnet 4,2230,70,beautiful,58.032000000000004
Claude Sonnet 4,2231,70,beautiful,82.299
Claude Sonnet 4,2232,70,beautiful,33.013
Claude Sonnet 4,2233,40,beautiful,31.446
Claude Sonnet 4,2234,55,beautiful,52.952000000000005
Claude Sonnet 4,2235,75,beautiful,12.452000000000002
Claude Sonnet 4,2236,65,beautiful,84.608
Claude Sonnet 4,2237,35,beautiful,31.867
Claude Sonnet 4,2238,30,beautiful,8.462
Claude Sonnet 4,2239,40,beautiful,12.669999999999998
Claude Sonnet 4,2240,30,beautiful,79.29599999999999
Claude Sonnet 4,2241,40,beautiful,23.026
Claude Sonnet 4,2242,35,beautiful,76.704
Claude Sonnet 4,2243,20,beautiful,14.030000000000001
Claude Sonnet 4,2244,30,beautiful,14.527000000000001
Claude Sonnet 4,2245,25,beautiful,5.328
Claude Sonnet 4,2246,45,beautiful,8.693999999999999
Claude Sonnet 4,2247,45,beautiful,17.384999999999998
Claude Sonnet 4,2248,30,beautiful,38.897
Claude Sonnet 4,2249,40,beautiful,81.969
Claude Sonnet 4,2250,35,beautiful,6.149
Claude Sonnet 4,2251,30,beautiful,25.081000000000003
Claude Sonnet 4,2252,20,beautiful,31.182
Claude Sonnet 4,2253,35,beautiful,22.647
Claude Sonnet 4,2254,35,beautiful,5.084999999999999
Claude Sonnet 4,2255,70,beautiful,33.1
Claude Sonnet 4,2256,60,beautiful,49.149
Claude Sonnet 4,2257,30,beautiful,40.284000000000006
Claude Sonnet 4,2258,45,beautiful,53.727000000000004
Claude Sonnet 4,2259,65,beautiful,75.617
Claude Sonnet 4,2260,70,beautiful,68.745
Claude Sonnet 4,2261,70,beautiful,73.946
Claude Sonnet 4,2262,25,beautiful,15.401
Claude Sonnet 4,2263,60,beautiful,60.144999999999996
Claude Sonnet 4,2264,60,beautiful,81.62800000000001
Claude Sonnet 4,2265,65,beautiful,95.81
Claude Sonnet 4,2266,35,beautiful,73.842
Claude Sonnet 4,2267,70,beautiful,76.352
Claude Sonnet 4,2268,70,beautiful,61.933
Claude Sonnet 4,2269,60,beautiful,78.457
Claude Sonnet 4,2270,15,beautiful,16.218999999999998
Claude Sonnet 4,2271,25,beautiful,9.115
Claude Sonnet 4,2272,20,beautiful,7.133000000000001
Claude Sonnet 4,2273,20,beautiful,7.942
Claude Sonnet 4,2274,65,beautiful,40.32600000000001
Claude Sonnet 4,2275,25,beautiful,16.076999999999998
Claude Sonnet 4,2276,20,beautiful,13.41
Claude Sonnet 4,2277,35,beautiful,82.13499999999999
Claude Sonnet 4,2278,55,beautiful,46.962
Claude Sonnet 4,2279,65,beautiful,34.874
Claude Sonnet 4,2280,55,beautiful,25.108
Claude Sonnet 4,2281,25,beautiful,45.602999999999994
Claude Sonnet 4,2282,40,beautiful,25.779999999999998
Claude Sonnet 4,2283,30,beautiful,20.421999999999997
Claude Sonnet 4,2284,35,beautiful,47.291999999999994
Claude Sonnet 4,2285,35,beautiful,20.227
Claude Sonnet 4,2286,45,beautiful,46.342
Claude Sonnet 4,2287,25,beautiful,17.216
Claude Sonnet 4,2288,25,beautiful,48.769
Claude Sonnet 4,2289,70,beautiful,21.061
Claude Sonnet 4,2290,45,beautiful,53.878
Claude Sonnet 4,2291,65,beautiful,35.377
Claude Sonnet 4,2292,25,beautiful,8.149999999999999
Claude Sonnet 4,2293,20,beautiful,10.102
Claude Sonnet 4,2294,10,beautiful,13.398000000000001
Claude Sonnet 4,2295,70,beautiful,43.467
Claude Sonnet 4,2296,65,beautiful,38.391999999999996
Claude Sonnet 4,2297,30,beautiful,65.622
Claude Sonnet 4,2298,45,beautiful,43.967999999999996
Claude Sonnet 4,2299,55,beautiful,84.626
Claude Sonnet 4,2300,45,beautiful,42.794999999999995
Claude Sonnet 4,2301,35,beautiful,59.589999999999996
Claude Sonnet 4,2302,60,beautiful,64.069
Claude Sonnet 4,2303,65,beautiful,97.795
Claude Sonnet 4,2304,35,beautiful,55.408
Claude Sonnet 4,2305,55,beautiful,49.476000000000006
Claude Sonnet 4,2306,60,beautiful,41.383
Claude Sonnet 4,2307,35,beautiful,24.127000000000002
Claude Sonnet 4,2309,30,beautiful,3.5610000000000004
Claude Sonnet 4,2308,60,beautiful,61.101
Claude Sonnet 4,2310,65,beautiful,35.655
Claude Sonnet 4,2311,35,beautiful,18.787
Claude Sonnet 4,2312,25,beautiful,7.569
Claude Sonnet 4,2313,60,beautiful,18.943
Claude Sonnet 4,2314,30,beautiful,15.476
Claude Sonnet 4,2315,40,beautiful,13.164
Claude Sonnet 4,2316,40,beautiful,43.456
Claude Sonnet 4,2317,80,beautiful,72.44
Claude Sonnet 4,2319,20,beautiful,26.226
Claude Sonnet 4,2318,25,beautiful,39.085
Claude Sonnet 4,2320,30,beautiful,41.101
Claude Sonnet 4,2321,70,beautiful,65.606
Claude Sonnet 4,2322,70,beautiful,83.91
Claude Sonnet 4,2323,70,beautiful,66.84
Claude Sonnet 4,2324,70,beautiful,89.12100000000001
Claude Sonnet 4,2325,65,beautiful,64.841
Claude Sonnet 4,2326,15,beautiful,10.407
Claude Sonnet 4,2327,45,beautiful,68.012
Claude Sonnet 4,2328,25,beautiful,23.504
Claude Sonnet 4,2329,55,beautiful,32.573
Claude Sonnet 4,2330,35,beautiful,8.39
Claude Sonnet 4,2331,65,beautiful,41.647
Claude Sonnet 4,2332,70,beautiful,90.49300000000001
Claude Sonnet 4,2333,70,beautiful,79.834
Claude Sonnet 4,2334,60,beautiful,39.773
Claude Sonnet 4,2335,35,beautiful,32.578
Claude Sonnet 4,2336,60,beautiful,86.58
Claude Sonnet 4,2337,45,beautiful,53.855000000000004
Claude Sonnet 4,2338,35,beautiful,6.677999999999999
Claude Sonnet 4,2339,30,beautiful,13.464
Claude Sonnet 4,2340,65,beautiful,44.36
Claude Sonnet 4,2341,45,beautiful,14.119
Claude Sonnet 4,2342,45,beautiful,24.441000000000003
Claude Sonnet 4,2343,70,beautiful,32.925
Claude Sonnet 4,2344,60,beautiful,90.155
Claude Sonnet 4,2345,65,beautiful,66.136
Claude Sonnet 4,2346,25,beautiful,5.175999999999999
Claude Sonnet 4,2347,30,beautiful,28.119999999999997
Claude Sonnet 4,2348,30,beautiful,10.498000000000001
Claude Sonnet 4,2349,25,beautiful,24.239
Claude Sonnet 4,2350,40,beautiful,39.268
Claude Sonnet 4,2351,25,beautiful,10.076
Claude Sonnet 4,2352,30,beautiful,15.938
Claude Sonnet 4,2353,45,beautiful,22.273999999999997
Claude Sonnet 4,2354,40,beautiful,12.102
Claude Sonnet 4,2355,40,beautiful,9.679
Claude Sonnet 4,2356,35,beautiful,17.536
Claude Sonnet 4,2357,30,beautiful,7.607
Claude Sonnet 4,2358,20,beautiful,26.016
Claude Sonnet 4,2359,65,beautiful,38.976
Claude Sonnet 4,2360,60,beautiful,58.184
Claude Sonnet 4,2361,65,beautiful,83.964
Claude Sonnet 4,2362,60,beautiful,49.374
Claude Sonnet 4,2363,30,beautiful,10.605
Claude Sonnet 4,2364,35,beautiful,43.617999999999995
Claude Sonnet 4,2365,45,beautiful,69.166
Claude Sonnet 4,2366,60,beautiful,91.496
Claude Sonnet 4,2367,35,beautiful,59.001999999999995
Claude Sonnet 4,2368,60,beautiful,46.980000000000004
Claude Sonnet 4,2369,45,beautiful,50.361000000000004
Claude Sonnet 4,2370,35,beautiful,45.363
Claude Sonnet 4,2371,65,beautiful,20.334
Claude Sonnet 4,2372,40,beautiful,46.798
Claude Sonnet 4,2373,70,beautiful,17.584
Claude Sonnet 4,2374,20,beautiful,1.8379999999999999
Claude Sonnet 4,2375,60,beautiful,74.94500000000001
Claude Sonnet 4,2376,35,beautiful,35.483
Claude Sonnet 4,2377,70,beautiful,53.473
Claude Sonnet 4,2378,30,beautiful,9.613
Claude Sonnet 4,2379,35,beautiful,12.605
Claude Sonnet 4,2380,45,beautiful,31.073
Claude Sonnet 4,2381,35,beautiful,13.556999999999999
Claude Sonnet 4,2382,30,beautiful,23.191000000000003
Claude Sonnet 4,2383,20,beautiful,22.799
Claude Sonnet 4,2384,40,beautiful,26.014
Claude Sonnet 4,2385,40,beautiful,51.045
Claude Sonnet 4,2386,35,beautiful,34.900000000000006
Claude Sonnet 4,2387,60,beautiful,47.574
Claude Sonnet 4,2388,65,beautiful,43.005
Claude Sonnet 4,2389,65,beautiful,94.551
Claude Sonnet 4,2390,35,beautiful,16.235
Claude Sonnet 4,2391,45,beautiful,45.306
Claude Sonnet 4,2392,70,beautiful,76.312
Claude Sonnet 4,2393,70,beautiful,70.277
Claude Sonnet 4,2394,20,beautiful,6.002999999999999
Claude Sonnet 4,2395,20,beautiful,4.355
Claude Sonnet 4,2396,25,beautiful,35.089999999999996
Claude Sonnet 4,2397,30,beautiful,21.663
Claude Sonnet 4,2398,35,beautiful,28.744999999999997
Claude Sonnet 4,2399,60,beautiful,49.718999999999994
Claude Sonnet 4,2400,40,beautiful,12.940000000000001
Claude Sonnet 4,2401,20,beautiful,9.089
Claude Sonnet 4,2402,45,beautiful,48.489000000000004
Claude Sonnet 4,2403,35,beautiful,77.152
Claude Sonnet 4,2404,35,beautiful,12.568999999999999
Claude Sonnet 4,2405,45,beautiful,17.938000000000002
Claude Sonnet 4,2406,30,beautiful,20.391
Claude Sonnet 4,2407,30,beautiful,5.265
Claude Sonnet 4,2408,40,beautiful,44.069
Claude Sonnet 4,2409,25,beautiful,5.641
Claude Sonnet 4,2410,15,beautiful,7.904
Claude Sonnet 4,2411,25,beautiful,21.939999999999998
Claude Sonnet 4,2412,35,beautiful,82.611
Claude Sonnet 4,2413,70,beautiful,25.357
Claude Sonnet 4,2414,40,beautiful,7.284000000000001
Claude Sonnet 4,2415,30,beautiful,41.802
Claude Sonnet 4,2416,60,beautiful,49.979
Claude Sonnet 4,2417,65,beautiful,23.352
Claude Sonnet 4,2418,15,beautiful,13.822000000000001
Claude Sonnet 4,2419,35,beautiful,13.039000000000001
Claude Sonnet 4,2420,30,beautiful,20.852
Claude Sonnet 4,2421,30,beautiful,19.619
Claude Sonnet 4,2422,25,beautiful,25.008
Claude Sonnet 4,2423,20,beautiful,7.020999999999999
Claude Sonnet 4,2424,20,beautiful,6.836
Claude Sonnet 4,2425,20,beautiful,21.446
Claude Sonnet 4,2426,40,beautiful,7.1930000000000005
Claude Sonnet 4,2427,35,beautiful,3.384
Claude Sonnet 4,2428,45,beautiful,19.75
Claude Sonnet 4,2429,35,beautiful,5.111
Claude Sonnet 4,2430,40,beautiful,9.586
Claude Sonnet 4,2431,35,beautiful,21.612000000000002
Claude Sonnet 4,2432,35,beautiful,22.366
Claude Sonnet 4,2433,30,beautiful,15.891
Claude Sonnet 4,2434,45,beautiful,26.276000000000003
Claude Sonnet 4,2435,20,beautiful,38.075
Claude Sonnet 4,2436,65,beautiful,47.156000000000006
Claude Sonnet 4,2437,25,beautiful,8.934999999999999
Claude Sonnet 4,2438,30,beautiful,6.574
Claude Sonnet 4,2439,20,beautiful,16.688000000000002
Claude Sonnet 4,2440,45,beautiful,33.095
Claude Sonnet 4,2441,60,beautiful,51.768
Claude Sonnet 4,2442,30,beautiful,10.521
Claude Sonnet 4,2443,30,beautiful,0.795
Claude Sonnet 4,2444,45,beautiful,7.393999999999999
Claude Sonnet 4,2445,10,beautiful,13.982000000000001
Claude Sonnet 4,2446,45,beautiful,16.012
Claude Sonnet 4,2447,40,beautiful,26.673000000000002
Claude Sonnet 4,2448,20,beautiful,37.804
Claude Sonnet 4,2449,35,beautiful,21.607
Claude Sonnet 4,2450,35,beautiful,8.887
Claude Sonnet 4,2451,35,beautiful,33.527
Claude Sonnet 4,2452,30,beautiful,30.003
Claude Sonnet 4,2453,30,beautiful,11.867
Claude Sonnet 4,2454,20,beautiful,14.274000000000001
Claude Sonnet 4,2455,35,beautiful,91.838
Claude Sonnet 4,2456,40,beautiful,15.105
Claude Sonnet 4,2457,30,beautiful,7.723
Claude Sonnet 4,2458,35,beautiful,72.223
Claude Sonnet 4,2459,35,beautiful,22.017000000000003
Claude Sonnet 4,2460,70,beautiful,50.576
Claude Sonnet 4,2461,35,beautiful,46.165000000000006
Claude Sonnet 4,2462,30,beautiful,12.081999999999999
Claude Sonnet 4,2463,45,beautiful,35.259
Claude Sonnet 4,2464,30,beautiful,10.482
Claude Sonnet 4,2465,30,beautiful,20.595
Claude Sonnet 4,2466,15,beautiful,7.032
Claude Sonnet 4,2467,40,beautiful,52.884
Claude Sonnet 4,2468,35,beautiful,8.928
Claude Sonnet 4,2469,35,beautiful,21.037
Claude Sonnet 4,2470,60,beautiful,49.129
Claude Sonnet 4,2471,60,beautiful,42.453
Claude Sonnet 4,2472,40,beautiful,12.189
